"","X1","real","id","item_num","treatment","control","realxtreatment","realxcontrol","attentive","avg_fake","avg_real","discernment","rating","hispanic","social_conserv","covid_concern_1","mms","crt_acc","study","sciknow","demrep","gender","age"
"12767",12767,1,426,28,1,0,1,0,1,0.440000007333333,0.346666672666667,-0.0933333346666667,0,0,3,1.8,3.6,0.333333333333333,1,0.352941176470588,1,1,25
"12768",12768,0,426,14,1,0,0,0,1,0.440000007333333,0.346666672666667,-0.0933333346666667,0,0,3,1.8,3.6,0.333333333333333,1,0.352941176470588,1,1,25
"12769",12769,1,426,29,1,0,1,0,1,0.440000007333333,0.346666672666667,-0.0933333346666667,0,0,3,1.8,3.6,0.333333333333333,1,0.352941176470588,1,1,25
"12770",12770,0,426,15,1,0,0,0,1,0.440000007333333,0.346666672666667,-0.0933333346666667,0.60000002,0,3,1.8,3.6,0.333333333333333,1,0.352941176470588,1,1,25
"12771",12771,1,426,30,1,0,1,0,1,0.440000007333333,0.346666672666667,-0.0933333346666667,0,0,3,1.8,3.6,0.333333333333333,1,0.352941176470588,1,1,25
"12772",12772,0,427,1,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.60000002,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12773",12773,1,427,16,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12774",12774,0,427,2,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12775",12775,1,427,17,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12776",12776,0,427,3,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.80000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12777",12777,1,427,18,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.60000002,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12778",12778,0,427,4,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.40000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12779",12779,1,427,19,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12780",12780,0,427,5,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.40000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12781",12781,1,427,20,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12782",12782,0,427,6,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.80000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12783",12783,1,427,21,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12784",12784,0,427,7,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.60000002,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12785",12785,1,427,22,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12786",12786,0,427,8,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12787",12787,1,427,23,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12788",12788,0,427,9,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.40000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12789",12789,1,427,24,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.40000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12790",12790,0,427,10,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12791",12791,1,427,25,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12792",12792,0,427,11,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12793",12793,1,427,26,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12794",12794,0,427,12,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12795",12795,1,427,27,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.60000002,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12796",12796,0,427,13,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,1,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12797",12797,1,427,28,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12798",12798,0,427,14,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12799",12799,1,427,29,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.2,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12800",12800,0,427,15,1,0,0,0,1,0.400000006,0.293333337333333,-0.106666668666667,0,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12801",12801,1,427,30,1,0,1,0,1,0.400000006,0.293333337333333,-0.106666668666667,0.80000001,0,3,0.3,3.3,0.833333333333333,1,0.647058823529412,0,1,39
"12802",12802,0,428,1,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12803",12803,1,428,16,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12804",12804,0,428,2,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12805",12805,1,428,17,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12806",12806,0,428,3,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.40000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12807",12807,1,428,18,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12808",12808,0,428,4,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12809",12809,1,428,19,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12810",12810,0,428,5,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12811",12811,1,428,20,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12812",12812,0,428,6,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12813",12813,1,428,21,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12814",12814,0,428,7,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12815",12815,1,428,22,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12816",12816,0,428,8,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12817",12817,1,428,23,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12818",12818,0,428,9,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12819",12819,1,428,24,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12820",12820,0,428,10,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,1,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12821",12821,1,428,25,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12822",12822,0,428,11,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12823",12823,1,428,26,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,1,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12824",12824,0,428,12,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.2,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12825",12825,1,428,27,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12826",12826,0,428,13,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12827",12827,1,428,28,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12828",12828,0,428,14,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12829",12829,1,428,29,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12830",12830,0,428,15,1,0,0,0,0,0.58666668,0.773333344666667,0.186666664666667,0.60000002,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12831",12831,1,428,30,1,0,1,0,0,0.58666668,0.773333344666667,0.186666664666667,0.80000001,0,2,2,6.6,0.333333333333333,1,0.588235294117647,0,1,45
"12832",12832,0,429,1,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12833",12833,1,429,16,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12834",12834,0,429,2,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12835",12835,1,429,17,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12836",12836,0,429,3,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12837",12837,1,429,18,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12838",12838,0,429,4,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,0.60000002,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12839",12839,1,429,19,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12840",12840,0,429,5,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12841",12841,1,429,20,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12842",12842,0,429,6,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12843",12843,1,429,21,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12844",12844,0,429,7,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12845",12845,1,429,22,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12846",12846,0,429,8,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12847",12847,1,429,23,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12848",12848,0,429,9,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12849",12849,1,429,24,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12850",12850,0,429,10,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12851",12851,1,429,25,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12852",12852,0,429,11,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12853",12853,1,429,26,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12854",12854,0,429,12,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12855",12855,1,429,27,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12856",12856,0,429,13,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12857",12857,1,429,28,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12858",12858,0,429,14,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12859",12859,1,429,29,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12860",12860,0,429,15,1,0,0,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12861",12861,1,429,30,1,0,1,0,0,0.973333334666667,1,0.0266666653333333,1,0,1,2,6.4,0.666666666666667,1,0.4375,0,1,42
"12862",12862,0,430,1,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12863",12863,1,430,16,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12864",12864,0,430,2,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12865",12865,1,430,17,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12866",12866,0,430,3,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12867",12867,1,430,18,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12868",12868,0,430,4,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12869",12869,1,430,19,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12870",12870,0,430,5,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12871",12871,1,430,20,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12872",12872,0,430,6,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12873",12873,1,430,21,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12874",12874,0,430,7,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12875",12875,1,430,22,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,1,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12876",12876,0,430,8,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12877",12877,1,430,23,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.40000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12878",12878,0,430,9,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12879",12879,1,430,24,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12880",12880,0,430,10,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12881",12881,1,430,25,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12882",12882,0,430,11,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,1,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12883",12883,1,430,26,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.40000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12884",12884,0,430,12,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12885",12885,1,430,27,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,1,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12886",12886,0,430,13,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.2,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12887",12887,1,430,28,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12888",12888,0,430,14,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12889",12889,1,430,29,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12890",12890,0,430,15,0,1,0,0,1,0.466666673333333,0.626666677333333,0.160000004,0.80000001,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12891",12891,1,430,30,0,1,0,1,1,0.466666673333333,0.626666677333333,0.160000004,0.60000002,0,4,1.06,5.2,0.833333333333333,1,0.411764705882353,0,1,68
"12892",12892,0,431,1,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12893",12893,1,431,16,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12894",12894,0,431,2,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12895",12895,1,431,17,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12896",12896,0,431,3,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12897",12897,1,431,18,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12898",12898,0,431,4,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12899",12899,1,431,19,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12900",12900,0,431,5,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12901",12901,1,431,20,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12902",12902,0,431,6,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12903",12903,1,431,21,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12904",12904,0,431,7,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12905",12905,1,431,22,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12906",12906,0,431,8,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12907",12907,1,431,23,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12908",12908,0,431,9,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12909",12909,1,431,24,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12910",12910,0,431,10,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12911",12911,1,431,25,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12912",12912,0,431,11,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12913",12913,1,431,26,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12914",12914,0,431,12,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12915",12915,1,431,27,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12916",12916,0,431,13,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12917",12917,1,431,28,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12918",12918,0,431,14,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12919",12919,1,431,29,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12920",12920,0,431,15,1,0,0,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12921",12921,1,431,30,1,0,1,0,1,0,0,0,0,0,4,0.6,4.3,0.5,1,0.470588235294118,0,1,75
"12922",12922,0,432,1,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12923",12923,1,432,16,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,1,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12924",12924,0,432,2,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.60000002,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12925",12925,1,432,17,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.60000002,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12926",12926,0,432,3,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12927",12927,1,432,18,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.60000002,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12928",12928,0,432,4,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12929",12929,1,432,19,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,1,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12930",12930,0,432,5,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,1,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12931",12931,1,432,20,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12932",12932,0,432,6,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,1,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12933",12933,1,432,21,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12934",12934,0,432,7,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,1,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12935",12935,1,432,22,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12936",12936,0,432,8,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12937",12937,1,432,23,1,0,1,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
"12938",12938,0,432,9,1,0,0,0,0,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0,5,1.7,6.4,0.333333333333333,1,0.352941176470588,0,1,25
