"","datacollection","condition","new_whomoreimm","new_whoblamew","bigot_personjudge","new_acttellmor","new_behtellmor","bigot_infovalue","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"1541",9,0,4,4,4,4,3,3.5,4,1,1966,187,48,1,6,"6",2,"louisville","40252",1,"120000",""
"1542",9,1,4,4,4,4,4,4,2,1,1982,187,0,1,6,"Don't know",2,"Lubbock","79424",1,"85000",""
"1543",9,0,7,7,7,7,7,7,4,2,1971,78,0,5,6,"10",2,"kolkata","700032",1,"1600",""
"1544",9,1,1,1,1,1,1,1,5,2,1959,187,55,1,4,"1000",2,"Fort Smith","72903",2,"36000",""
"1545",9,0,3,4,3.5,5,5,5,4,1,1986,187,29,5,6,"0",2,"glen head","11545",1,"",""
"1546",9,1,7,1,4,1,1,1,3,2,1978,162,14,2,6,"1",2,"New Haven, CT","55555",1,"66666",""
"1547",9,1,1,1,1,1,1,1,1,1,1992,187,22,1,6,"12",2,"New Haven","6511",1,"150000",""
"1548",9,1,2,2,2,2,6,4,2,2,1980,187,34,2,6,"100",2,"Boston MA","2215",1,"90000",""
"1549",9,1,3,3,3,3,3,3,4,2,1993,187,21,2,4,"10",1,"Coopersburg","18036",1,"200000",""
"1550",9,0,4,4,4,4,4,4,4,1,1987,179,10,1,5,"24",2,"kastamonu","37500",1,"35000",""
"1551",9,0,1,1,1,7,1,4,0,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"1552",9,0,3,4,3.5,3,4,3.5,1,1,1992,179,15,2,5,"10",2,"akmescit mah. yayla cad.","45000",1,"25000",""
"1553",9,0,5,5,5,2,4,3,2,2,1983,187,31,1,3,"100",2,"boswell","15531",1,"27000",""
"1554",9,0,1,1,1,1,1,1,4,1,1978,187,33,3,1,"1",1,"Hartford","6106",1,"60000",""
"1555",9,1,5,4,4.5,1,1,1,7,1,1973,78,20,5,6,"4",2,"mumbai","400080",1,"150000",""
"1556",9,0,2,2,2,2,2,2,5,2,1966,187,48,1,5,"3",2,"Palm City","34990",1,"98000",""
"1557",9,1,4,4,4,4,4,4,1,1,1978,89,20,4,0,"1",2,"Mombasa","80100",1,"200,000",""
"1558",9,0,1,1,1,1,1,1,4,2,1955,187,59,1,4,"99",2,"TRABUCO CANYON","92679",1,"150000",""
"1559",9,0,3,2,2.5,4,3,3.5,6,1,1993,187,21,5,4,"many",2,"New Haven","6511",1,"50000",""
"1560",9,0,4,4,4,2,2,2,2,2,1986,187,28,1,5,"5",2,"Cheyenne","82001",1,"70000",""
"1561",9,0,7,7,7,7,7,7,4,1,1984,179,0,1,3,"0",2,"izmir","35610",2,"5000",""
"1562",9,0,1,1,1,1,1,1,2,1,1988,187,26,3,5,"11",1,"Durham, NC","27707",1,"20000",""
"1563",9,1,1,1,1,1,1,1,3,2,1985,53,29,1,5,"0",2,"Manhattan","10028",1,"80000",""
"1564",9,1,5,2,3.5,5,4,4.5,4,2,1954,7,48,1,2,"12500",1,"Sonora California, at pre","95370",1,"n/a",""
"1565",9,1,3,2,2.5,2,1,1.5,2,2,1960,187,54,1,5,"8",2,"Hubbard","44425",1,"30000",""
"1566",9,0,7,4,5.5,1,1,1,0,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"1567",9,1,2,2,2,2,2,2,1,2,1981,187,33,3,6,"100",1,"phila","19123",1,"100000",""
"1568",9,1,3,3,3,3,3,3,4,2,1954,187,60,1,4,"",2,"Mesa","85204",1,"40,000",""
"1569",9,0,3,3,3,2,2,2,6,2,1977,78,27,5,3,"3",1,"New Delhi","110027",1,"30000",""
"1570",9,1,2,2,2,2,2,2,2,1,1990,187,24,1,3,"",2,"Brooklyn, NY","11204",1,"",""
"1571",9,1,2,2,2,2,2,2,6,2,1981,187,33,4,5,"500",2,"Chesterfield","63005",1,"133000",""
"1572",9,0,2,2,2,2,4,3,2,2,1952,187,62,1,6,"300",2,"montclair","7043",1,"200000",""
"1573",9,0,3,3,3,3,3,3,6,1,1958,187,55,1,6,"12",2,"akron","44685",1,"100000",""
"1574",9,0,4,4,4,2,1,1.5,5,1,1967,187,47,1,6,"51",2,"Champaign","61822",1,"210000",""
"1575",9,1,2,1,1.5,1,1,1,5,2,1956,111,58,3,6,"40",2,"Cuernavaca","62240",1,"30,000",""
"1576",9,0,5,1,3,1,5,3,6,1,1946,31,68,1,3,"25",2,"Campbell River","V9H 0B7",1,"60K",""
"1577",9,1,2,1,1.5,3,3,3,1,2,1991,187,24,1,5,"many",1,"Bozeman","59718",1,"50000",""
"1578",9,1,4,3,3.5,3,5,4,2,2,1976,187,38,1,3,"6",2,"San Bruno","94066",1,"50000",""
"1579",9,0,1,1,1,1,1,1,4,2,1982,187,32,1,5,"2",2,"Hagerstown","21742",1,"32000",""
"1580",9,0,2,2,2,3,4,3.5,2,2,1977,24,20,1,3,"20",2,"Sao Paulo  Brazil","01233-0",1,"90,000.00",""
"1581",9,0,2,6,4,2,2,2,4,1,1984,187,29,1,5,"I do not know!!!",2,"Chicago","60657-1",1,"$90,000",""
"1582",9,0,3,2,2.5,2,2,2,1,2,1985,187,29,1,3,"7",2,"Chicago","60642",1,"26,000",""
"1583",9,1,1,1,1,1,1,1,2,2,1994,187,21,2,5,"12",2,"New Haven","6511",1,"180000",""
"1584",9,1,2,3,2.5,1,4,2.5,3,2,1979,187,35,1,5,"0",2,"Fletcher","28732",1,"22000",""
"1585",9,1,1,1,1,1,1,1,3,2,1993,187,21,1,4,"20",1,"Antelope, CA","95843",1,"150000",""
"1586",9,0,4,3,3.5,3,3,3,2,2,1978,187,36,1,6,"8",2,"Pleasant grove","84062",1,"68,000",""
"1587",9,0,1,4,2.5,1,4,2.5,5,1,1983,187,31,2,6,"0",2,"Los Angeles","90031",1,"70000",""
"1588",9,1,4,4,4,4,4,4,6,2,1982,187,32,4,5,"0",2,"san pablo","94806",2,"240000",""
"1589",9,1,2,4,3,1,1,1,6,1,1973,187,0,6,3,"7",2,"Renton","98056",1,"75000",""
"1590",9,1,1,1,1,1,1,1,4,2,1985,187,29,1,4,"1",2,"Southside","35907",1,"35000",""
"1591",9,1,4,4,4,3,5,4,6,2,1992,187,22,1,5,"12",2,"Cambridge","2141",1,"$15000",""
"1592",9,1,1,4,2.5,4,1,2.5,4,2,1989,53,25,1,5,"2",2,"Alexandria","Alexand",1,"100000",""
"1593",9,1,4,4,4,4,4,4,1,2,1960,187,53,1,6,"5000",2,"Brooklyn","11201",1,"50000",""
"1594",9,1,1,1,1,1,1,1,2,2,1989,191,20,3,4,"20+",2,"New Haven","6511",1,"120000",""
"1595",9,0,3,3,3,3,2,2.5,4,1,1990,187,24,1,3,"2",2,"Everett","98203",1,"21000",""
"1596",9,0,4,4,4,4,1,2.5,4,2,1948,187,65,1,5,"25",2,"Santa Rosa, CA","95403",1,"17000",""
"1597",9,1,1,1,1,1,1,1,4,2,1982,187,32,1,5,"0",2,"New Castle","19720",1,"$100,000",""
"1598",9,0,2,2,2,2,2,2,3,1,1993,78,12,5,3,"30",2,"banglore","560040",1,"10000",""
"1599",9,0,3,5,4,4,4,4,4,2,1968,187,46,1,4,"7",2,"taulor","48180",1,"0",""
"1600",9,1,4,4,4,4,1,2.5,5,2,1970,187,44,1,5,"10",2,"Fall River","53932",1,"100,000",""
"1601",9,0,4,4,4,7,1,4,3,2,1985,24,0,3,4,"1",2,"Harrisburg","pa",1,"50000",""
"1602",9,1,7,7,7,2,7,4.5,4,1,1990,179,2,1,5,"0",2,"ankara","6884",2,"25000",""
"1603",9,0,1,1,1,1,1,1,4,2,1955,187,59,1,4,"99",1,"TRABUCO CANYON","92679",1,"150000",""
"1604",9,1,4,4,4,4,4,4,4,2,1985,187,29,1,4,"2",2,"Seattle","98119",1,"$20,000",""
"1605",9,0,3,3,3,2,4,3,3,1,1974,187,40,1,3,"2",2,"Alvin","77511",1,"50000",""
"1606",9,1,1,1,1,1,5,3,1,2,1987,187,27,4,6,"5",2,"fitchburg","1420",1,"67000",""
"1607",9,0,2,2,2,1,1,1,2,2,1983,187,31,6,3,"1",2,"Mount Vernon","10553",1,"42000",""
"1608",9,0,2,4,3,1,1,1,4,2,1994,132,5,3,3,"3",2,"panama","magdiel",1,"10800",""
"1609",9,0,3,5,4,2,7,4.5,5,1,1979,187,35,1,4,"6",2,"new egypt","8533",1,"90000",""
"1610",9,0,1,1,1,1,1,1,5,1,1989,78,22,5,5,"7",2,"Chennai","600063",1,"40000 $",""
"1611",9,1,2,2,2,1,6,3.5,0,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"1612",11,1,2,3,2.5,5,7,6,0,NA,0,0,0,0,NA,"",NA,"","",NA,"",""
"1613",11,1,7,7,7,7,7,7,0,NA,0,0,0,0,NA,"",NA,"","",NA,"",""
"1614",11,0,1,2,1.5,1,4,2.5,0,NA,0,0,0,0,NA,"",NA,"","",NA,"",""
"1615",11,0,1,7,4,7,7,7,0,NA,0,0,0,0,NA,"",NA,"","",NA,"",""
"1616",11,0,2,2,2,4,4,4,2,2,1989,84,25,1,6,"1",2,"Turin","10100",1,"100",""
"1617",11,0,1,4,2.5,4,4,4,4,1,1986,128,4,2,2,"0",2,"","",2,"400000",""
"1618",11,0,1,4,2.5,3,2,2.5,3,2,1975,9,40,1,4,"0",2,"Brisbane","4122",1,"50000",""
"1619",11,1,1,1,1,1,1,1,4,2,1986,136,20,2,5,"1",1,"Surigao city, Philippines","8406",2,"",""
"1620",11,0,5,5,5,4,4,4,1,1,1976,187,39,1,5,"0",2,"Portland","97219",2,"120,000",""
"1621",11,0,2,2,2,1,4,2.5,1,2,1986,67,28,6,6,"several",2,"lyon, france","69005",1,"84,000EUR",""
"1622",11,0,3,4,3.5,3,4,3.5,4,2,1988,187,27,1,6,"1",2,"Baton rouge","70806",1,"36000",""
"1623",11,0,2,2,2,2,4,3,2,2,1997,10,12,1,3,"2",2,"Vienna","1050",1,"20000",""
"1624",11,1,1,2,1.5,2,2,2,4,2,1977,187,37,1,3,"1",2,"","49080",2,"60000",""
"1625",11,0,2,2,2,2,4,3,4,2,2001,156,8,2,2,"7",1,"tampines","520456",1,"",""
"1626",11,1,3,3,3,3,5,4,4,2,1972,48,10,1,2,"0",2,"lemvig","7620",2,"200000",""
"1627",11,1,1,1,1,1,1,1,3,2,1998,187,16,3,6,"Too many to count",1,"Williamsville","14221",1,"100,000",""
"1628",11,0,3,2,2.5,1,2,1.5,1,1,1989,187,25,6,6,"0",2,"New York","11249",2,"60",""
"1629",11,1,1,1,1,1,1,1,0,NA,0,0,0,0,NA,"",NA,"","",NA,"",""
"1630",11,1,2,2,2,2,2,2,5,2,1955,185,60,1,3,"2",2,"Perth, WA","6210",1,"50,000",""
"1631",11,0,1,7,4,7,7,7,4,1,1991,187,23,1,5,"2",2,"boston","2134",1,"300000",""
"1632",11,1,1,1,1,1,6,3.5,3,1,1992,187,22,3,4,"0",2,"","",NA,"",""
"1633",11,1,3,5,4,3,5,4,5,2,1979,142,26,1,3,"5",2,"Bucharest","40392",NA,"",""
"1634",11,1,2,2,2,1,6,3.5,4,2,1995,187,19,1,3,"0",2,"Columbus","55467",1,"200",""
"1635",11,0,2,3,2.5,4,3,3.5,4,2,1998,78,6,5,6,"0",2,"Viena","1220",1,"1500",""
"1636",11,1,1,1,1,3,7,5,2,2,1981,187,34,1,6,"0",2,"New York","10128",1,"$200,000",""
"1637",11,1,1,7,4,1,6,3.5,4,2,1980,187,34,1,4,"0",2,"Battle Creek","49037",1,"8,000",""
"1638",11,1,1,5,3,3,2,2.5,4,1,1991,136,18,2,4,"0",2,"lucena city","4301",1,"",""
"1639",11,0,4,4,4,4,4,4,2,1,1961,122,40,6,5,"4",1,"Groningen, Netherlands","9753 HS",1,"90",""
"1640",11,1,1,3,2,1,1,1,2,1,1963,48,35,1,2,"0",2,"Copenhagen","2610",1,"",""
"1641",15,0,4,4,4,4,7,5.5,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1642",15,0,1,1,1,1,1,1,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1643",15,0,1,1,1,1,7,4,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1644",15,1,3,3,3,4,4,4,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1645",15,1,6,5,5.5,6,4,5,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1646",15,0,6,5,5.5,5,5,5,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1647",15,1,1,1,1,1,1,1,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1648",15,0,1,2,1.5,1,4,2.5,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1649",15,1,2,2,2,3,3,3,2,1,1992,65,10,1,4,"Several.",2,"No.","No.",1,"Enough.",""
"1650",15,0,4,4,4,3,3,3,5,2,1956,187,58,1,5,"lots",2,"el cajon","92021",1,"90000",""
"1651",15,0,1,1,1,1,1,1,1,2,1979,187,36,1,6,"",2,"Las Vegas","89103",1,"30,000",""
"1652",15,1,1,1,1,1,1,1,1,1,1967,187,48,1,6,"0",2,"Philadelphia","19103",1,"",""
"1653",15,1,1,1,1,1,2,1.5,1,2,1996,187,18,1,3,"10",1,"Near Chicago","",1,"130,000",""
"1654",15,0,3,7,5,1,1,1,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1655",15,1,3,3,3,3,3,3,6,1,1962,187,53,1,6,"7",2,"Saint Louis","63105",1,"85,000",""
"1656",15,1,1,1,1,1,1,1,4,2,1957,9,58,1,4,"0",2,"Melbourne","3000",1,"$150k",""
"1657",15,0,1,1,1,1,1,1,2,2,1970,187,45,1,5,"0",2,"Mesa","85201",1,"14000",""
"1658",15,0,2,2,2,2,2,2,7,1,1990,187,25,1,5,"1",2,"","",NA,"",""
"1659",15,0,5,3,4,1,1,1,4,1,1986,187,0,1,4,"1",2,"","",NA,"",""
"1660",15,1,2,2,2,2,4,3,2,1,1980,187,34,1,4,"0",2,"Aurora","60502",1,"90000",""
"1661",15,0,3,4,3.5,4,3,3.5,4,1,1993,187,21,1,4,"5",2,"Indianapolis","46205",1,"27000",""
"1662",15,0,4,4,4,4,4,4,5,1,1979,26,20,1,5,"50",2,"","",1,"10000",""
"1663",15,0,4,1,2.5,1,7,4,2,1,1967,185,48,1,3,"1",1,"Leeds","WF10 2H",2,"60,000",""
"1664",15,1,2,3,2.5,4,3,3.5,3,1,1991,185,24,1,5,"Around 5",1,"Oxford","OX1",2,"100000",""
"1665",15,0,1,1,1,1,6,3.5,3,1,1991,187,23,1,6,"10",2,"","",1,"25,000",""
"1666",15,0,1,1,1,1,4,2.5,6,1,1981,187,34,6,5,"0",2,"San Diego","92122",1,"100,000",""
"1667",15,1,2,2,2,2,2,2,3,1,1990,67,5,1,5,"15",2,"","",1,"",""
"1668",15,0,3,3,3,2,6,4,2,2,1997,187,18,1,6,"2",2,"South Lyon","48178",1,"110000",""
"1669",15,1,1,1,1,1,7,4,6,1,1957,162,40,2,6,"0",2,"Raleigh","27609",1,"75000",""
"1670",15,1,3,2,2.5,3,4,3.5,3,2,1978,42,29,1,4,"2",2,"Sisak","44000",1,"12500",""
"1671",15,1,2,2,2,2,2,2,2,1,1989,187,26,1,5,"15",2,"Yonkers, NY","10701",1,"40000",""
"1672",15,0,2,2,2,2,4,3,5,NA,1988,45,10,1,3,"10",2,"Pilsen","32600",1,"12000",""
"1673",15,0,2,3,2.5,1,4,2.5,2,1,1986,187,29,1,6,"100",2,"Richardson","75082",1,"75000",""
"1674",15,0,1,1,1,1,7,4,1,1,1956,187,59,1,5,"0",2,"Dallas","75206",1,"90000",""
"1675",15,0,1,1,1,1,7,4,2,2,1983,187,32,6,3,"10",2,"Hillsboro, OR","97124",1,"56,000",""
"1676",15,0,2,4,3,3,7,5,2,2,1997,187,18,2,6,"1",2,"Shanghai","201201",1,"",""
"1677",15,1,2,2,2,2,2,2,4,2,1968,187,0,1,6,"30",2,"Cleveland","44137",1,"100,000",""
"1678",15,1,4,4,4,4,4,4,5,1,1944,187,70,1,3,"0",2,"Kansas City","64114",2,"24000",""
"1679",15,1,1,1,1,1,6,3.5,3,2,1989,187,26,1,4,"4",2,"Grover Beach, CA","93445",1,"25,000",""
"1680",15,0,3,1,2,1,1,1,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1681",15,0,4,4,4,3,2,2.5,2,1,1948,187,66,1,5,"0",2,"Chicago","60614",1,"150000",""
"1682",15,0,3,1,2,1,1,1,4,1,1970,196,44,6,6,"50",1,"Chicago","60610",1,"15000",""
"1683",15,1,1,1,1,1,4,2.5,2,1,1946,187,68,1,3,"1",2,"Fort Collins, CO","80525",1,"75,000",""
"1684",15,1,1,1,1,1,1,1,2,2,1996,77,9,1,6,"",2,"Reykjavík","",1,"",""
"1685",15,0,1,1,1,3,6,4.5,3,1,1991,61,24,1,6,"50+",2,"Henrico","23238",2,"7000",""
"1686",15,1,1,1,1,1,1,1,3,1,1959,187,55,1,6,"3",2,"fairfield","52556",1,"50000",""
"1687",15,1,1,1,1,1,7,4,1,1,1996,36,19,5,5,">50",2,"Shanghai","201107",1,"$100,000",""
"1688",15,1,4,1,2.5,1,7,4,2,2,1957,31,58,6,1,"5",2,"Victoria","V8S 3H3",1,"200",""
"1689",15,1,3,3,3,1,6,3.5,5,1,1994,187,19,1,4,"2",2,"Chicago","60606",1,"$60,000",""
"1690",15,0,3,3,3,1,1,1,1,2,1980,187,35,1,4,"0",2,"Austin","78727",1,"38000",""
"1691",15,1,1,1,1,1,1,1,3,1,1995,187,17,1,6,"3",2,"","",1,"",""
"1692",15,0,3,3,3,4,3,3.5,2,2,1986,187,29,1,6,"30",2,"Alameda","CA",1,"225000",""
"1693",15,0,2,1,1.5,1,3,2,2,2,1951,185,63,1,5,"5?",2,"Cambridge UK is nearest","SG19",1,"70,000",""
"1694",15,1,2,2,2,2,4,3,7,1,1990,61,20,5,6,"1",2,"Cambridge, UK","CB2 1DQ",1,"200,000",""
"1695",15,0,2,1,1.5,2,4,3,3,1,1992,187,22,1,6,"Numerous",2,"Burlington","98233",1,"25,000",""
"1696",15,0,2,1,1.5,1,6,3.5,2,2,1998,36,17,2,3,"",2,"","",2,"",""
"1697",15,0,3,3,3,2,4,3,0,2,1989,187,25,1,5,"",2,"","",1,"",""
"1698",15,1,2,2,2,2,6,4,3,2,1982,187,32,1,5,"25",2,"Bloomington","47403",1,"50000",""
"1699",15,1,1,1,1,1,3,2,1,2,1979,187,36,1,6,"10",2,"Portland","97210",1,"",""
"1700",15,0,4,4,4,4,4,4,1,2,1989,31,24,1,5,"Dozens through yourmoral",2,"Ottawa","",1,"10,000",""
"1701",15,1,4,1,2.5,1,1,1,7,1,1965,187,49,1,5,"30",1,"Lakeville, MN","55044",1,"$124,000",""
"1702",15,0,2,2,2,2,4,3,6,2,1978,187,37,1,6,"4",2,"Windham","3087",1,"120000",""
"1703",15,1,2,2,2,1,5,3,1,2,1995,187,19,1,5,"50",2,"","",1,"",""
"1704",15,0,1,1,1,1,1,1,1,1,1985,187,29,1,6,"100",2,"Oklahoma City","73105",1,"140,000",""
"1705",15,1,4,4,4,4,4,4,1,1,1974,187,41,1,3,"5",1,"New Orleans","70130",1,"70,000",""
"1706",15,1,1,1,1,2,2,2,2,2,1986,65,20,1,6,"15",2,"Erlangen, Germany","91054",1,"12,000",""
"1707",15,0,1,1,1,1,4,2.5,5,2,1949,185,65,1,5,"1",2,"High Wycombe","HP15 6D",1,"47000",""
"1708",15,0,2,4,3,1,7,4,2,2,1996,187,18,1,2,"0",2,"Plainview, MN","55964",1,"120,000",""
"1709",15,1,3,3,3,2,6,4,4,1,1997,9,18,1,2,"0",2,"Palmerston","830",1,"105,000",""
"1710",15,1,2,2,2,2,2,2,2,1,1961,187,50,1,3,"50",2,"lincolnshire","60069",1,"350000",""
"1711",15,1,7,1,4,1,7,4,2,1,1978,65,36,1,5,"100",2,"brighton","BN3 3PG",1,"$100,000",""
"1712",15,1,4,4,4,4,4,4,4,1,1979,196,24,2,6,"0",2,"New York","11375",1,"18000",""
"1713",15,0,1,1,1,1,1,1,6,2,1949,9,65,1,3,"1",2,"Sydney NSW","2042",1,"200000",""
"1714",15,1,1,1,1,1,5,3,2,2,1981,187,33,1,5,"a lot?",2,"Cambridge, MA","2139",1,"",""
"1715",15,0,1,1,1,1,1,1,1,1,1995,185,19,1,6,"some",2,"Oxford","OX2 6TH",1,"prefer not to say",""
"1716",15,1,2,2,2,2,4,3,4,1,1961,187,53,1,6,"few dozen",2,"Bloomington","47401",1,"",""
"1717",15,0,4,4,4,4,4,4,4,1,1964,187,50,1,6,"100",2,"Louisville","40222",1,"400000",""
"1718",15,0,4,4,4,4,4,4,4,2,1957,187,57,1,4,"0",2,"","2631",1,"120000",""
"1719",15,0,3,4,3.5,4,4,4,2,2,1969,123,0,1,5,"",2,"","",1,"",""
"1720",15,0,2,2,2,1,1,1,2,2,1994,187,21,6,6,"50",2,"Chicago","60637",1,"150000",""
"1721",15,0,1,1,1,2,1,1.5,2,1,1987,143,5,1,5,"2",2,"Kazan","420034",1,"12000",""
"1722",15,0,4,4,4,4,4,4,6,1,1986,187,28,6,5,"5",2,"Durham","NC",1,"60000",""
"1723",15,1,1,2,1.5,1,7,4,5,1,1992,187,23,1,6,"0",2,"","",1,"",""
"1724",15,1,3,3,3,3,5,4,4,2,1971,187,43,1,5,"20",2,"","",1,"",""
"1725",15,1,2,2,2,2,2,2,4,2,1977,187,38,1,5,"3",2,"Columbus","43229",1,"96000",""
"1726",15,1,2,2,2,1,1,1,3,2,1989,187,25,1,6,"20?",2,"Denver, CO","80220",1,"$0",""
"1727",15,1,1,1,1,1,1,1,1,1,1996,185,18,1,5,"2",2,"","",1,"",""
"1728",15,0,6,2,4,1,7,4,4,2,1984,187,30,5,5,"Several",2,"Tulsa","74135",1,"15,000",""
"1729",15,0,3,3,3,2,2,2,4,1,1996,36,18,2,4,"0",2,"Misawa","96319",1,"250000",""
"1730",15,0,2,2,2,3,1,2,2,1,1983,187,32,1,6,"100s",2,"Alexandria","22307",1,"90,000.00",""
"1731",15,1,6,1,3.5,1,4,2.5,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1732",15,1,2,2,2,2,2,2,4,1,1976,187,39,1,6,"Many",2,"Phoenix, AZ","85050",1,"210000",""
"1733",15,0,1,3,2,1,1,1,6,2,1986,187,28,1,4,"15",2,"","",1,"28000",""
"1734",15,0,2,2,2,2,7,4.5,2,2,1981,187,33,3,5,"1",2,"Moorhead","56560",1,"40,000",""
"1735",15,1,3,4,3.5,3,3,3,2,2,1976,187,0,1,5,"15",2,"Omaha","",1,"75000",""
"1736",15,1,2,2,2,2,4,3,1,1,1939,187,75,3,3,"?",2,"Tren ton, NJ","8618",1,"70000",""
"1737",15,0,2,2,2,1,1,1,2,2,1995,187,16,3,3,"10",1,"Garfield","7026",1,"25,000",""
"1738",15,0,1,1,1,1,7,4,1,2,1944,187,70,1,4,"20",2,"Miami","33134",1,"200000",""
"1739",15,0,2,2,2,2,5,3.5,1,1,1993,187,21,1,6,"~20",2,"Los Angeles","90007",1,"not sure",""
"1740",15,0,5,4,4.5,3,7,5,2,1,1993,187,21,1,4,"300+",1,"Trenton","8611",1,"$30,000",""
"1741",15,1,3,3,3,4,6,5,6,1,1970,187,45,1,5,"20+",2,"New York, New York","10028",1,"100,000",""
"1742",15,1,4,4,4,4,4,4,7,1,1996,183,13,1,4,"10",2,"Portland","97229",1,"165000",""
"1743",15,0,1,1,1,1,1,1,1,1,1978,187,37,1,5,"no clue",2,"Los Angeles","90035",1,"100,000",""
"1744",15,1,4,4,4,4,5,4.5,3,2,1986,162,14,2,5,"0",2,"","",NA,"",""
"1745",15,0,4,4,4,4,4,4,0,NA,NA,0,0,0,NA,"",0,"","",NA,"",""
"1746",15,0,1,1,1,1,2,1.5,6,2,1981,111,15,3,2,"0",2,"Goodyear, AZ","85395",1,"70,000",""
"1747",15,1,1,1,1,1,3,2,2,1,1983,185,32,1,6,"10",2,"Sydney","2120",1,"200000",""
"1748",15,0,2,2,2,4,4,4,2,2,1996,84,14,1,5,"3",2,"","",NA,"",""
"1749",15,0,4,5,4.5,4,3,3.5,7,1,1990,142,15,1,5,"0",2,"Bucharest","32451",1,"5000",""
"1750",15,1,2,3,2.5,3,5,4,5,1,1991,9,24,1,5,"1",2,"London","NW1",1,"65000",""
"1751",15,1,1,1,1,1,4,2.5,4,1,1952,187,63,1,6,"50",2,"Eatontown","7724",1,"150,000",""
"1752",15,0,1,1,1,1,4,2.5,6,1,1974,187,40,1,5,"3",2,"Renton","98056",1,"180000",""
"1753",15,1,4,4,4,4,4,4,1,1,1948,187,67,1,6,"20",1,"Cedar Park","78613",1,"50,000",""
"1754",15,1,2,2,2,2,5,3.5,2,1,1943,187,71,1,6,"10",2,"richmond","23228",1,"125000",""
"1755",15,0,1,1,1,1,1,1,4,1,1990,187,24,1,6,"0",2,"Knoxville","37916",1,"",""
"1756",15,1,4,4,4,4,4,4,1,2,1950,187,65,1,3,"3",2,"Fullerton","92831",1,"60,000",""
"1757",15,1,4,4,4,4,1,2.5,4,2,1980,187,35,1,4,"lots",1,"Riverview","33569",1,"120000",""
"1758",15,0,1,1,1,1,2,1.5,1,2,1997,187,15,4,5,"0",2,"Kansas City","64082",1,"$200,000",""
"1759",15,0,5,7,6,5,5,5,3,1,1953,187,62,1,6,"1",2,"Eastborough","67207",1,"180,000",""
"1760",15,0,1,1,1,1,5,3,1,2,1990,187,25,2,6,"50",2,"Middleton","53562",1,"75000",""
"1761",15,1,2,2,2,2,5,3.5,1,2,1978,187,37,1,NA,"",2,"Missoula","59801",1,"18,000",""
"1762",15,1,1,1,1,1,1,1,7,1,1992,187,22,1,6,"Too many to count",2,"Eutaw, AL","35462",1,"500,000",""
"1763",15,1,4,4,4,4,6,5,2,2,1994,187,20,1,4,"0",2,"Carlisle","1741",1,"$300,000",""
"1764",15,0,5,5,5,1,3,2,3,1,1989,31,25,1,3,"25+",2,"london","",1,"35 000",""
"1765",15,1,4,4,4,4,4,4,1,2,1961,185,53,1,5,"0",2,"Burnley","BB10 4N",1,"0",""
"1766",15,1,1,1,1,1,1,1,5,1,1993,187,21,1,4,"Aprox 10",2,"Fair Oaks","95628",2,"160000",""
"1767",15,1,3,2,2.5,2,6,4,2,1,1995,65,10,1,5,"2",2,"","",1,"60000",""
"1768",15,0,7,1,4,1,1,1,2,1,1962,187,53,1,5,"1",2,"Austin","78717",1,"180000",""
"1769",15,0,1,1,1,2,2,2,2,1,1980,128,26,1,3,"0",2,"Oslo","464",1,"135000",""
"1770",15,1,4,4,4,4,4,4,3,1,1997,187,18,2,6,"0",2,"Shanghai","201206",2,"100000",""
"1771",15,1,7,5,6,7,2,4.5,7,1,1990,31,24,1,5,"2",2,"Cranbrook","v1c2p6",1,"90000",""
"1772",15,1,4,4,4,4,7,5.5,1,1,1981,187,34,1,4,"Don't Know",2,"Thousand Oaks","91362",1,"12000",""
"1773",15,0,1,1,1,1,1,1,1,1,1990,187,25,1,4,"around a dozen",2,"columbus","43220",1,"50000",""
"1774",15,1,2,2,2,1,1,1,3,1,1975,187,39,1,3,"10",2,"Madison","53704",1,"28,000",""
"1775",15,1,2,2,2,1,4,2.5,1,1,1973,65,0,1,6,"3",2,"","",1,"",""
"1776",15,0,1,1,1,4,4,4,6,1,1973,123,42,1,3,"0",2,"Auckland, New Zealand","1011",1,"300000",""
"1777",15,1,2,3,2.5,4,4,4,2,2,1989,187,25,1,5,"0",2,"Vancouver","",1,"",""
"1778",15,0,6,2,4,2,1,1.5,3,1,1993,187,20,1,4,"",0,"Glendale, CA","",1,"",""
