"","datacollection","standard_condition","standard_org","standard_perk","mreselfish","moreresp","moreupstan","orgbintere","investdonate","respleader","hirepres","mreselfish_re","standard_evalu_4items","standard_evalu_5items","standard_evalu_7items","standard_organization","standard_compensation","pltclideo","gender","yearbirth","countrybir","expeng","ethnicity","parented","bfrres","bfrthese","citytown","postalcode","honest","faminc","mturkhowm"
"2331",25,2,0,2,1,7,5,6,3,5,2,7,6.25,5.6,5,0,2,6,2,1993,187,21,1,5,"0",2,"Chicago","60607",1,"$150,000",""
"2332",25,6,1,3,7,3,1,1,1,1,1,1,1.5,1.4,1.28571428571429,1,3,3,2,1990,24,10,1,6,"5",2,"Chicago","60607",1,"90000",""
"2333",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,2,1970,187,44,1,6,"3",2,"Arlington Heights","60004",2,"",""
"2334",25,6,1,3,4,3,3,4,3,4,3,4,3.5,3.4,3.42857142857143,1,3,2,1,1983,187,31,1,6,"50",2,"Chicago","60647",1,"150000",""
"2335",25,2,0,2,6,3,2,4,6,2,2,2,2.75,3.4,3,0,2,4,1,1995,187,19,4,4,"0",2,"Lansing","60438",1,"35000",""
"2336",25,2,0,2,2,3,3,3,4,3,4,6,3.75,3.8,3.71428571428571,0,2,2,2,1987,187,28,1,6,"10",1,"Chicago","60607",1,"50000",""
"2337",25,3,0,3,5,4,2,4,4,4,4,3,3.25,3.4,3.57142857142857,0,3,2,2,1970,37,38,3,6,"2",2,"Chicago","60637",1,"170000",""
"2338",25,5,1,2,4,2,4,4,4,2,3,4,3.5,3.6,3.28571428571429,1,2,3,2,1991,187,23,4,6,"1",2,"Chicago","60612",1,"",""
"2339",25,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,4,1,1995,184,15,4,5,"10",2,"Schaumburg","60193",1,"42000",""
"2340",25,4,1,1,4,3,3,3,5,5,3,4,3.25,3.6,3.71428571428571,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2341",25,1,0,1,4,4,4,5,7,6,7,4,4.25,4.8,5.28571428571429,0,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2342",25,5,1,2,4,4,4,4,3,4,3,4,4,3.8,3.71428571428571,1,2,3,2,1988,187,26,1,5,"2",1,"Chicago","60622",1,"50000",""
"2343",25,1,0,1,4,5,4,5,5,5,6,4,4.5,4.6,4.85714285714286,0,1,1,2,1985,187,30,1,6,"6",2,"Chicago","60647",1,"$35.000",""
"2344",25,4,1,1,2,4,5,6,6,3,7,6,5.25,5.4,5.28571428571429,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2345",25,4,1,1,5,4,4,3,2,4,2,3,3.5,3.2,3.14285714285714,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2346",25,4,1,1,2,3,4,2,5,3,2,6,3.75,4,3.57142857142857,1,1,3,1,1996,187,19,1,3,"0",2,"Chicago","60612",1,"50000",""
"2347",25,3,0,3,4,4,4,4,1,4,1,4,4,3.4,3.14285714285714,0,3,4,1,1995,187,20,2,6,"1",2,"Chicago","60641",1,"70000",""
"2348",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2349",25,3,0,3,6,3,2,3,2,3,1,2,2.5,2.4,2.28571428571429,0,3,2,2,1995,187,19,1,5,"01-Feb",1,"Chicago","60607",2,"100000",""
"2350",25,5,1,2,3,5,4,5,4,5,5,5,4.75,4.6,4.71428571428571,1,2,4,1,1982,30,7,4,2,"100",2,"Chicago","60625",1,"",""
"2351",25,1,0,1,4,4,4,4,5,4,4,4,4,4.2,4.14285714285714,0,1,2,1,NA,0,40,6,4,"",1,"","",1,"",""
"2352",25,5,1,2,4,4,4,3,5,4,4,4,3.75,4,4,1,2,4,2,1993,187,21,1,4,"0",2,"Wood Dale","60191",1,"",""
"2353",25,4,1,1,4,4,3,5,4,2,5,4,4,4,3.85714285714286,1,1,2,2,1969,187,45,1,3,"3",2,"Austin, Texas","78754",1,"80,000",""
"2354",25,4,1,1,3,4,4,4,5,4,5,5,4.25,4.4,4.42857142857143,1,1,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2355",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,4,2,1986,187,28,3,5,"1",2,"Chicago","60629",2,"24000",""
"2356",25,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,1972,169,25,1,6,"",2,"","",1,"",""
"2357",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,1,1,1956,187,58,1,5,"2",2,"Evanston","60202",1,"100000",""
"2358",25,5,1,2,7,4,4,1,1,7,7,1,2.5,2.2,3.57142857142857,1,2,4,1,1995,187,19,3,4,"4",2,"","",1,"100k",""
"2359",25,3,0,3,7,3,2,3,3,2,3,1,2.25,2.4,2.42857142857143,0,3,2,2,1974,187,41,3,6,"A few",1,"Chicago","60647",1,"100,000",""
"2360",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,1,2,1958,111,50,3,6,"30",2,"Chicago","60612",1,"500,000",""
"2361",25,5,1,2,5,4,3,4,4,4,4,3,3.5,3.6,3.71428571428571,1,2,5,1,1962,187,47,1,6,"20",2,"Chicago","60612",1,"100K",""
"2362",25,1,0,1,4,4,4,4,5,4,3,4,4,4.2,4,0,1,6,1,1988,187,16,2,6,"",2,"Chicago","60607",1,"",""
"2363",25,4,1,1,3,5,5,4,6,5,6,5,4.75,5,5.14285714285714,1,1,2,2,1961,187,54,1,3,"0",2,"Doylestown","18902",1,"85000",""
"2364",25,1,0,1,1,7,7,7,7,2,7,7,7,7,6.28571428571429,0,1,2,1,1994,187,21,1,4,"3",2,"Chicago","60657",1,"150,000",""
"2365",25,2,0,2,5,4,4,3,3,3,3,3,3.5,3.4,3.28571428571429,0,2,3,2,1996,187,19,3,5,"8",2,"Chicago","60634",1,"200,000",""
"2366",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1988,187,26,1,5,"",NA,"Chicago","60651",1,"12,000",""
"2367",25,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,3,2,1947,187,67,1,6,"12",2,"Chicago","60601",1,"200,000",""
"2368",25,5,1,2,5,3,2,1,1,2,1,3,2.25,2,1.85714285714286,1,2,2,2,1956,187,56,1,6,"Lots",1,"Oak Park","60302",1,"62,000",""
"2369",25,3,0,3,5,2,2,4,4,4,2,3,2.75,3,3,0,3,2,2,1979,187,35,1,6,"",NA,"Chicago","60622",1,"140000",""
"2370",25,4,1,1,5,2,2,2,2,2,2,3,2.25,2.2,2.14285714285714,1,1,2,2,1968,187,46,1,3,"3",2,"Lewistown","17044",1,"100000",""
"2371",25,4,1,1,4,2,1,5,7,7,1,4,3,3.8,3.85714285714286,1,1,4,2,1996,78,15,2,4,"0",2,"chicago","60607",1,"25000",""
"2372",25,6,1,3,5,3,4,3,3,3,3,3,3.25,3.2,3.14285714285714,1,3,1,2,1994,187,21,1,4,"20+",2,"Chicago","60616",1,"$30,000",""
"2373",25,4,1,1,4,4,4,4,6,4,7,4,4,4.4,4.71428571428571,1,1,4,2,1988,187,27,1,4,"2",2,"Chicago","60626",1,"40,000",""
"2374",25,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,2,2,1974,187,40,1,5,"0",2,"Chicago","60607",1,"40000",""
"2375",25,2,0,2,5,4,3,4,4,3,4,3,3.5,3.6,3.57142857142857,0,2,5,1,1995,187,19,6,2,"0",2,"niles","60714",1,"100000",""
"2376",25,5,1,2,7,4,2,1,2,1,3,1,2,2,2,1,2,5,2,1989,114,7,2,3,"0",2,"chicago","60607",1,"0",""
"2377",25,2,0,2,5,4,4,4,4,4,5,3,3.75,3.8,4,0,2,4,2,1995,187,19,1,6,"8",2,"Chicago","60607",2,"350,000",""
"2378",25,1,0,1,4,4,4,6,7,6,6,4,4.5,5,5.28571428571429,0,1,4,2,1967,187,0,4,6,"several",2,"chicago","60628",1,"personal",""
"2379",25,1,0,1,6,2,2,1,2,1,2,2,1.75,1.8,1.71428571428571,0,1,2,2,1950,187,65,1,6,"6",2,"Chicago","60618",1,"35K",""
"2380",25,1,0,1,4,4,4,3,4,4,3,4,3.75,3.8,3.71428571428571,0,1,4,2,1995,187,19,1,6,"3",2,"Chicago","60607",1,"N/A",""
"2381",25,4,1,1,4,2,3,2,2,3,1,4,2.75,2.6,2.42857142857143,1,1,2,1,1944,187,71,1,6,"10",2,"Champaign","61820",1,"40,000",""
"2382",25,5,1,2,7,1,4,1,1,1,1,1,1.75,1.6,1.42857142857143,1,2,2,1,1977,187,38,1,4,"8",1,"La Grange","60525",1,"150000",""
"2383",25,2,0,2,5,1,3,3,3,3,3,3,2.5,2.6,2.71428571428571,0,2,1,2,1958,187,57,1,5,"2",2,"Chicago","60640",1,"35000",""
"2384",25,3,0,3,7,3,3,1,1,1,1,1,2,1.8,1.57142857142857,0,3,1,2,1993,187,22,0,0,"10",1,"Chicago","60644",NA,"200000",""
"2385",25,5,1,2,4,5,4,6,6,6,5,4,4.75,5,5.14285714285714,1,2,1,2,1990,187,24,1,6,"0",2,"Forest Park","60130",2,"150,000",""
"2386",25,6,1,3,5,3,4,4,5,3,3,3,3.5,3.8,3.57142857142857,1,3,5,2,1994,140,0,2,4,"0",2,"Chicago","60607",1,"One hundred milli",""
"2387",25,5,1,2,7,1,1,2,1,1,1,1,1.25,1.2,1.14285714285714,1,2,2,2,1993,187,21,4,5,"8",2,"Chicago","60624",2,"32,000",""
"2388",25,4,1,1,4,7,4,7,7,7,7,4,5.5,5.8,6.14285714285714,1,1,4,2,1987,53,27,6,5,"0",2,"Chicago","60707",1,"20000",""
"2389",25,3,0,3,5,4,4,4,4,5,3,3,3.75,3.8,3.85714285714286,0,3,4,2,1996,187,18,6,4,"7",1,"Chicago","60607",1,"200000",""
"2390",25,5,1,2,4,4,4,5,4,3,5,4,4.25,4.2,4.14285714285714,1,2,3,2,1994,187,20,1,4,"2",1,"Chicago","60607",2,"100,000",""
"2391",25,3,0,3,6,2,1,1,1,1,1,2,1.5,1.4,1.28571428571429,0,3,4,2,95,187,19,2,4,"2",1,"Chicago","60607",1,"",""
"2392",25,3,0,3,5,4,3,4,4,4,4,3,3.5,3.6,3.71428571428571,0,3,1,2,1991,187,21,1,4,"2",2,"Bartlett","60103",1,"130,000",""
"2393",25,2,0,2,4,4,4,4,5,3,4,4,4,4.2,4,0,2,2,1,1983,187,32,1,6,"5",2,"Chicago","60622",1,"120,000",""
"2394",25,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,NA,2,1983,87,16,1,6,"0",2,"Orland hills","60487",1,"",""
"2395",25,6,1,3,4,4,4,2,1,2,1,4,3.5,3,2.57142857142857,1,3,4,2,1972,187,42,4,3,"0",2,"Chicago","60612",1,"25000",""
"2396",25,6,1,3,5,4,4,4,3,4,3,3,3.75,3.6,3.57142857142857,1,3,4,2,1990,172,10,2,5,"0",2,"Bangkok","10700",1,"40000",""
"2397",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1955,187,0,1,5,"",NA,"Chicago","60614",1,"",""
"2398",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1995,187,19,1,6,"3?",2,"Chicago","60660",1,"400,000",""
"2399",25,3,0,3,5,2,2,3,2,2,1,3,2.5,2.4,2.14285714285714,0,3,4,1,1951,187,63,1,4,"5",2,"Aurora Illinois","60502",1,"90,000",""
"2400",25,6,1,3,4,3,4,3,3,3,3,4,3.5,3.4,3.28571428571429,1,3,4,2,1995,187,19,1,4,"1",2,"","",2,"39000",""
"2401",25,6,1,3,4,2,2,4,2,4,3,4,3,2.8,3,1,3,5,2,1974,187,40,4,5,"3",2,"Chicago","60653",1,"30,000",""
"2402",25,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,2,2,1965,187,49,1,5,"25",2,"Chicago","60613",1,"250,000",""
"2403",25,5,1,2,5,3,3,2,2,2,3,3,2.75,2.6,2.57142857142857,1,2,4,1,1986,187,28,1,5,"3",2,"Schererville","46375",1,"75,000",""
"2404",25,5,1,2,5,2,4,2,2,2,2,3,2.75,2.6,2.42857142857143,1,2,4,2,1983,187,31,1,5,"0",2,"Chicago","60616",1,"70000",""
"2405",25,6,1,3,6,3,3,3,4,4,3,2,2.75,3,3.14285714285714,1,3,4,2,1957,187,57,4,2,"0",2,"Chicago","60615",1,"0",""
"2406",25,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,6,2,1963,187,0,0,5,"10",2,"","",NA,"",""
"2407",25,6,1,3,5,2,2,2,3,2,2,3,2.25,2.4,2.28571428571429,1,3,1,2,1987,187,27,1,5,"1",2,"Chicago","60622",1,"140000",""
"2408",25,3,0,3,4,4,4,1,1,1,1,4,3.25,2.8,2.28571428571429,0,3,4,2,1963,187,52,1,5,"None",2,"Chicago","60631",1,"$200,000",""
"2409",25,3,0,3,4,3,3,3,4,1,3,4,3.25,3.4,3,0,3,1,2,1957,187,58,1,6,">10",2,"Palatine illinois","60067",1,"250000",""
"2410",25,6,1,3,1,7,7,7,7,7,7,7,7,7,7,1,3,4,2,1982,78,30,5,5,"10",2,"Chicago","60612",1,"12580",""
"2411",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,6,2,1995,187,19,2,5,"2",2,"Chicago","",1,"",""
"2412",25,1,0,1,3,4,4,4,6,2,4,5,4.25,4.6,4.14285714285714,0,1,4,1,1970,187,44,1,5,"",2,"Chicago","60625",1,"",""
"2413",25,5,1,2,4,2,4,4,3,3,3,4,3.5,3.4,3.28571428571429,1,2,2,1,1960,187,55,1,6,"5",2,"Chicago","60605",1,"$400,000",""
"2414",25,4,1,1,4,4,5,4,6,3,6,4,4.25,4.6,4.57142857142857,1,1,4,2,1993,179,11,1,6,"02-Mar",2,"Chicago","60613",1,"100,000",""
"2415",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1985,187,30,1,5,"10",2,"Algonquin","60102",1,"Don't live with f",""
"2416",25,1,0,1,4,4,4,4,6,5,6,4,4,4.4,4.71428571428571,0,1,1,2,1996,187,18,1,5,"5",1,"Oak park","60304",1,"45,000",""
"2417",25,1,0,1,2,3,4,2,2,3,2,6,3.75,3.4,3.14285714285714,0,1,2,2,1975,187,38,1,4,"2",2,"Brookfield, IL","60513",2,"90000",""
"2418",25,6,1,3,5,4,3,2,2,2,2,3,3,2.8,2.57142857142857,1,3,5,1,1984,187,30,1,6,"8",1,"Chicago","60622",1,"84000",""
"2419",25,2,0,2,4,4,4,4,4,4,5,4,4,4,4.14285714285714,0,2,2,1,1957,187,57,1,2,"3",2,"Chicago","60638",1,"$90,000",""
"2420",25,2,0,2,5,4,4,4,3,4,4,3,3.75,3.6,3.71428571428571,0,2,2,2,1970,187,44,1,6,"2",2,"Chicago","60641",1,"84000",""
"2421",25,2,0,2,4,2,4,3,1,3,1,4,3.25,2.8,2.57142857142857,0,2,2,2,1960,187,55,1,4,"2",2,"Chicago","60613",1,"58,000",""
"2422",25,6,1,3,5,3,3,2,1,2,1,3,2.75,2.4,2.14285714285714,1,3,2,2,1961,187,53,4,3,"2",2,"Chicago","60620",1,"48200",""
"2423",25,3,0,3,4,1,4,3,2,3,3,4,3,2.8,2.85714285714286,0,3,2,2,1985,78,29,5,6,"",2,"CHICAGO","60657",1,"130,000",""
"2424",25,3,0,3,4,3,3,4,3,4,3,4,3.5,3.4,3.42857142857143,0,3,6,1,1967,187,48,1,3,"5",2,"Chicago","60646",1,"150,000",""
"2425",25,2,0,2,4,4,4,4,2,2,4,4,4,3.6,3.42857142857143,0,2,1,2,1985,187,29,1,6,"5",2,"chicago","60613",1,"75,000",""
"2426",25,6,1,3,4,4,3,4,3,3,4,4,3.75,3.6,3.57142857142857,1,3,3,2,1990,187,24,1,5,"3",2,"Chicago","60657",2,"28000",""
"2427",25,1,0,1,4,4,4,4,2,4,2,4,4,3.6,3.42857142857143,0,1,2,1,1959,187,54,4,5,"10",2,"Chicago, IL","60615",1,"100,000",""
"2428",25,6,1,3,6,1,1,1,1,1,1,2,1.25,1.2,1.14285714285714,1,3,4,2,1989,187,25,5,5,"3",2,"Chicago","60607",2,"",""
"2429",25,5,1,2,7,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1986,187,28,3,3,"1",2,"Evergreen Park","60805",1,"--",""
"2430",25,2,0,2,4,5,4,3,5,4,5,4,4,4.2,4.28571428571429,0,2,2,2,1993,69,14,3,4,"0",2,"Chicago","60618",1,"30,000",""
"2431",25,6,1,3,5,3,3,3,2,2,2,3,3,2.8,2.57142857142857,1,3,2,2,1996,187,18,1,4,"4",2,"Chicago","60607",1,"$90,000",""
"2432",25,1,0,1,7,4,4,4,7,7,7,1,3.25,4,4.85714285714286,0,1,4,2,1994,78,7,2,5,"4",2,"chicago","il",1,"14000",""
"2433",25,1,0,1,3,5,5,5,6,5,6,5,5,5.2,5.28571428571429,0,1,4,2,1971,187,43,4,4,"4",2,"Chicago","60644",1,"50000",""
"2434",25,1,0,1,2,4,4,2,1,0,3,6,4,3.4,2.85714285714286,0,1,4,2,1962,187,52,4,6,"20",NA,"Chicago","60643",1,"60000",""
"2435",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1940,187,74,1,6,"0",NA,"Chicago","60601",1,"100,000",""
"2436",25,3,0,3,5,4,4,3,4,3,4,3,3.5,3.6,3.57142857142857,0,3,1,2,1987,187,27,1,5,"A lot",2,"Chicago","60647",1,"100,000",""
"2437",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,2,1,1944,187,70,1,6,"?",2,"Wilmette","60091",1,"irrelevant",""
"2438",25,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,NA,NA,NA,0,0,0,0,"",NA,"","",NA,"",""
"2439",25,3,0,3,4,4,4,3,3,4,4,4,3.75,3.6,3.71428571428571,0,3,1,1,1987,187,28,1,5,"5",2,"Chicago","60607",1,"103000",""
"2440",25,4,1,1,2,2,6,1,7,4,6,6,3.75,4.4,4.57142857142857,1,1,2,2,1994,187,21,3,3,"1",2,"Cicero","60804",1,"60,000",""
"2441",25,5,1,2,5,3,3,3,3,3,2,3,3,3,2.85714285714286,1,2,3,2,1991,187,24,1,5,"~10",1,"Chicago","60657",1,"I don't know",""
"2442",25,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,1970,66,38,4,6,"lots",1,"Downers Grove","60516",1,"$100,000",""
"2443",25,3,0,3,2,4,4,3,4,3,4,6,4.25,4.2,4,0,3,3,2,1958,187,57,1,4,"6",1,"Chicago","60647",1,"55000",""
"2444",25,6,1,3,6,2,1,1,1,1,1,2,1.5,1.4,1.28571428571429,1,3,4,2,1982,187,32,4,6,"0",2,"chicago","60637",1,"40,000",""
"2445",25,1,0,1,4,4,4,4,6,4,4,4,4,4.4,4.28571428571429,0,1,1,1,1966,187,48,1,3,"150",2,"Chicago","60610",1,"55000",""
"2446",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,2,1970,187,40,1,6,"20",2,"","",1,"85,000",""
"2447",25,5,1,2,5,4,4,3,3,3,3,3,3.5,3.4,3.28571428571429,1,2,3,2,1956,187,58,1,4,"1",1,"Westmont, IL","60559",1,"",""
"2448",25,1,0,1,4,4,4,5,4,4,4,4,4.25,4.2,4.14285714285714,0,1,4,2,1964,187,50,4,4,"0",2,"Chicago","60649",1,"$35,000",""
"2449",25,1,0,1,4,4,4,4,4,4,3,4,4,4,3.85714285714286,0,1,4,1,61951,187,64,1,6,"10",2,"Champaign, Illinois","61820",1,"$65,000",""
"2450",25,4,1,1,5,4,3,4,3,3,3,3,3.5,3.4,3.28571428571429,1,1,2,2,1994,187,20,1,5,"0",2,"Chicago","",1,"",""
"2451",25,3,0,3,7,1,2,2,2,3,3,1,1.5,1.6,2,0,3,1,2,1964,187,50,1,6,"8",1,"Evanston","60202",1,"N/A",""
"2452",25,2,0,2,5,4,4,3,2,3,2,3,3.5,3.2,3,0,2,1,1,1954,187,60,1,6,"0",2,"Peoria","61614",1,"100,000",""
"2453",25,6,1,3,2,7,7,7,7,7,7,6,6.75,6.8,6.85714285714286,1,3,2,2,1958,187,35,3,2,"50",2,"Chicago","60608",1,"78,000.00",""
"2454",25,3,0,3,6,1,1,2,7,1,1,2,1.5,2.6,2.14285714285714,0,3,2,2,1970,187,0,4,2,"5",2,"Chicago","60645",1,"95,000/yr",""
"2455",25,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,2,1,1953,187,61,1,3,"0",2,"Chicago","60618",1,"$500,000",""
"2456",25,1,0,1,3,3,4,3,5,4,4,5,3.75,4,4,0,1,4,2,1978,187,36,1,4,"5",2,"carlinville","62626",1,"32000",""
"2457",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1963,187,51,1,4,"20",2,"Wilmette","60091",1,"200K",""
"2458",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,2,1996,187,18,3,2,"0",2,"Marengo","60152",1,"60000",""
"2459",25,5,1,2,5,4,4,3,4,4,3,3,3.5,3.6,3.57142857142857,1,2,4,2,1992,187,22,3,4,"",2,"CHICAGO","6063216",2,"",""
"2460",25,4,1,1,4,4,4,4,5,5,6,4,4,4.2,4.57142857142857,1,1,2,2,1995,187,19,1,4,"2",2,"Chicago","60607",1,"10,000",""
"2461",25,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,1991,187,23,1,5,"6",1,"Oak Forest","60452",1,"60,000",""
"2462",25,5,1,2,5,2,2,2,2,2,1,3,2.25,2.2,2,1,2,4,2,1993,130,15,6,6,"0",2,"Hinsdale","60521",1,"$500,000",""
"2463",25,1,0,1,3,4,5,5,3,4,5,5,4.75,4.4,4.42857142857143,0,1,4,2,1991,187,0,4,5,"10",2,"Chicago","60612",1,"I don't know it",""
"2464",25,6,1,3,7,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1986,187,29,1,5,"5",2,"Chicago","60647",1,"60000",""
"2465",25,1,0,1,4,4,4,4,4,4,4,4,4,4,4,0,1,3,2,1961,187,53,1,4,"3",2,"Chicago, IL","60618",1,"$200,000",""
"2466",25,6,1,3,5,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1983,187,31,3,6,"20",2,"Chicago","60647",1,"60000",""
"2467",25,4,1,1,4,7,7,7,7,7,7,4,6.25,6.4,6.57142857142857,1,1,4,2,1964,187,50,1,5,"0",2,"Palos Hills","60457",1,"200000",""
"2468",25,6,1,3,4,3,4,2,3,3,3,4,3.25,3.2,3.14285714285714,1,3,4,2,1985,161,29,1,6,"0",NA,"Chicago","60607",1,"",""
"2469",25,3,0,3,4,2,4,4,2,2,2,4,3.5,3.2,2.85714285714286,0,3,3,2,1989,187,25,1,5,"4",2,"Chicago","60607",1,"$32,000",""
"2470",25,5,1,2,6,2,3,3,3,2,3,2,2.5,2.6,2.57142857142857,1,2,1,2,1990,65,24,6,5,"20+",2,"Chicago","60607",1,"75000",""
"2471",25,3,0,3,7,1,2,1,2,1,2,1,1.25,1.4,1.42857142857143,0,3,1,1,1994,111,16,3,3,"2",2,"Chicago","60609",1,"25,000$",""
"2472",25,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,2,1964,187,50,2,4,"2",2,"Bloomingdale","60108",1,"55000",""
"2473",25,2,0,2,5,3,4,3,4,4,3,3,3.25,3.4,3.42857142857143,0,2,6,2,1992,137,15,1,0,"0",2,"Franklin Park","60131",2,"$100,000",""
"2474",25,3,0,3,5,1,1,1,1,1,1,3,1.5,1.4,1.28571428571429,0,3,4,2,1959,111,15,3,2,"None",2,"North Riverside","60546",1,"40,000",""
"2475",25,2,0,2,5,3,3,2,2,2,2,3,2.75,2.6,2.42857142857143,0,2,2,2,1956,187,58,1,6,"0",2,"Peoria","61615",1,"$45,000",""
"2476",25,2,0,2,5,4,4,3,2,3,2,3,3.5,3.2,3,0,2,6,2,1989,179,12,1,6,"2",1,"Chicago, Illinois","60612",1,"1,500$",""
"2477",25,2,0,2,5,4,4,3,4,4,4,3,3.5,3.6,3.71428571428571,0,2,1,2,1959,187,55,1,6,"3",2,"chicago","60625",2,"",""
"2478",25,5,1,2,6,2,3,4,4,3,2,2,2.75,3,2.85714285714286,1,2,4,2,1991,78,20,2,5,"5",2,"chicago","60607",1,"20000",""
"2479",25,6,1,3,4,4,4,5,5,4,5,4,4.25,4.4,4.42857142857143,1,3,2,2,1982,187,32,1,6,"",2,"Chicago","60622",1,"100,000",""
"2480",25,4,1,1,4,4,4,4,4,4,5,4,4,4,4.14285714285714,1,1,1,2,1976,187,39,1,3,"1",2,"Davenport","52803",1,"$38,000",""
"2481",25,3,0,3,5,4,4,3,4,3,3,3,3.5,3.6,3.42857142857143,0,3,2,2,1960,187,0,1,6,"Many",2,"","",1,"",""
"2482",25,3,0,3,7,1,4,1,1,1,1,1,1.75,1.6,1.42857142857143,0,3,4,NA,1973,187,42,3,5,"0",2,"Wheaton","60187",1,"100000",""
"2483",25,3,0,3,7,1,1,4,2,1,3,1,1.75,1.8,1.85714285714286,0,3,2,2,1994,78,20,2,6,"0",2,"Schaumburg","60193",1,"150000",""
"2484",25,3,0,3,4,4,4,4,4,4,4,4,4,4,4,0,3,4,2,1994,187,20,1,4,"10",1,"Burr Ridge","60527",1,"190,000",""
"2485",25,2,0,2,4,2,3,3,4,3,4,4,3,3.2,3.28571428571429,0,2,2,2,1996,187,18,2,5,"2",1,"Chicago","60630",2,"0",""
"2486",25,1,0,1,1,5,4,7,6,1,7,7,5.75,5.8,5.28571428571429,0,1,4,2,1992,187,23,1,4,"Unsure",2,"Chicago","60607",1,"Unsure",""
"2487",25,6,1,3,6,3,3,2,2,2,2,2,2.5,2.4,2.28571428571429,1,3,6,2,1993,187,22,1,6,"15",2,"Mt. Prospect","60056",1,"90,000",""
"2488",25,4,1,1,3,3,4,4,4,3,4,5,4,4,3.85714285714286,1,1,4,2,1969,187,46,1,5,"5",2,"Chicago","60607",1,"90,000",""
"2489",25,2,0,2,4,4,4,4,4,4,4,4,4,4,4,0,2,4,2,1958,187,56,1,6,"2",1,"chicago","60612",1,"100,000",""
"2490",25,6,1,3,7,2,1,3,1,2,2,1,1.75,1.6,1.71428571428571,1,3,5,1,1993,187,21,1,4,"1",2,"LaGrange","60525",1,"20000",""
"2491",25,5,1,2,5,3,4,1,2,1,3,3,2.75,2.6,2.42857142857143,1,2,4,2,1992,187,22,1,5,"4",2,"Chicago","60607-4",1,"60000",""
"2492",25,5,1,2,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,1956,187,59,4,6,"5",2,"Chicago","60637",1,"17500",""
"2493",25,3,0,3,6,4,3,4,4,3,3,2,3.25,3.4,3.28571428571429,0,3,4,1,1961,111,15,3,3,"3",2,"Geneva, IL","60134",1,"120,000.oo",""
"2494",25,6,1,3,4,4,4,4,4,4,4,4,4,4,4,1,3,3,1,1945,187,70,1,6,"3",2,"Chicago","60601",1,"prefer not to res",""
"2495",25,5,1,2,7,1,1,7,1,7,1,1,2.5,2.2,2.71428571428571,1,2,1,2,1991,187,23,4,5,"1",2,"Chicago","60620",1,"20,000",""
"2496",25,2,0,2,6,1,2,1,1,2,1,2,1.5,1.4,1.42857142857143,0,2,4,2,1979,187,36,1,6,"2",1,"Chcago","60642",1,"$100000",""
"2497",25,2,0,2,6,1,4,1,1,1,1,2,2,1.8,1.57142857142857,0,2,3,2,1992,187,22,1,5,"a handful",2,"Chicago","60612",1,"150,000",""
"2498",25,2,0,2,4,4,4,4,4,4,5,4,4,4,4.14285714285714,0,2,1,1,1971,187,43,1,6,"0",2,"Chicago","60608",1,"",""
